Airport_ID,Name,Country,Degree,DegreeCentrality,Betweenness,Closeness,Eigenvector
3143,Mangalore International Airport,India,10,0.0031377470975839346,1.2790021949724947e-07,0.2934082121156325,0.005854863384025071
1144,Manda Airstrip,Kenya,2,0.0006275494195167869,0.0,0.20111062030668264,7.259485189181919e-06
2635,Mário de Almeida Franco Airport,Brazil,4,0.0012550988390335738,6.479928007675884e-06,0.26516349113902987,0.0008113475843491168
3527,Pueblo Memorial Airport,United States,1,0.00031377470975839345,0.0,0.2607166230366492,0.0007010365116174671
1270,Limoges Airport,France,10,0.0031377470975839346,3.094666221659188e-05,0.26125092220673823,0.0070315234309934384
7372,Parintins Airport,Brazil,1,0.00031377470975839345,0.0,0.21678797360723762,4.036342302071907e-05
58,Flin Flon Airport,Canada,3,0.0009413241292751803,0.0,0.23363389780807858,0.00010815197986142971
2380,Pohang Airport (G-815/K-3),South Korea,2,0.0006275494195167869,0.0,0.2282951289398281,0.0001618874204494134
734,Luleå Airport,Sweden,5,0.0015688735487919673,1.0371455907659218e-05,0.26465703371532967,0.00147170300241974
6400,Mianyang Airport,China,16,0.005020395356134295,1.2329611872906246e-06,0.2875315770479971,0.004824823766949055
1376,Tours-Val-de-Loire Airport,France,5,0.0015688735487919673,0.0,0.2686957254868898,0.00514051516076257
2291,Nakashibetsu Airport,Japan,2,0.0006275494195167869,0.0,0.2576394502829426,0.00045181335789461907
5523,Powell River Airport,Canada,1,0.00031377470975839345,0.0,0.26406495981440053,0.000542378155095693
6005,Wonju/Hoengseong Air Base (K-38/K-46),South Korea,1,0.00031377470975839345,0.0,0.2277892931170038,0.0001234988022738261
235,Biskra Airport,Algeria,3,0.0009413241292751803,0.0,0.2610797083640534,0.0025351751336770913
6286,Lockhart River Airport,Australia,3,0.0009413241292751803,0.0,0.22705899116557424,5.063655845240557e-05
1107,Addis Ababa Bole International Airport,Ethiopia,74,0.023219328522121115,0.013772850127698487,0.34472687939426716,0.032689625998395956
3914,Ende (H Hasan Aroeboesman) Airport,Indonesia,2,0.0006275494195167869,0.0,0.19220794885712564,5.338604178047955e-06
6169,Koggala Airport,Sri Lanka,1,0.00031377470975839345,0.0,0.2515390686661405,0.0003746744056462418
6408,Karamay Airport,China,1,0.00031377470975839345,0.0,0.2351335399144164,0.0002010856126012459
6241,Broken Hill Airport,Australia,4,0.0012550988390335738,0.0,0.2592321457621604,0.0003474285007262639
1795,Ingeniero Alberto Acuña Ongay International Airport,Mexico,1,0.00031377470975839345,0.0,0.2612937607608428,0.0005770272106880148
7081,Mammoth Yosemite Airport,United States,1,0.00031377470975839345,0.0,0.2847060925495801,0.0010828365255936227
7117,Shungnak Airport,United States,3,0.0009413241292751803,0.0,0.1890160725935591,1.490835904793652e-06
3116,Pakse International Airport,Laos,5,0.0015688735487919673,1.48490577888889e-06,0.2532178611155252,0.0005569934854199844
6396,Qamdo Bangda Airport,China,2,0.0006275494195167869,0.0,0.2495106866045565,0.00043160313660991595
6962,Branson Airport,United States,4,0.0012550988390335738,8.260367661073513e-08,0.2614009186351706,0.0015150526145594118
1903,Vilo Acuña International Airport,Cuba,4,0.0012550988390335738,7.457074555062101e-07,0.28732419761990624,0.0028730056731009423
3174,Krabi Airport,Thailand,6,0.0018826482585503606,3.33680896858896e-06,0.27264949952947215,0.0024502633836763245
2884,Henry E Rohlsen Airport,Virgin Islands,5,0.0015688735487919673,9.139635120844954e-06,0.2668732205660693,0.0017265847503057782
3561,Columbia Metropolitan Airport,United States,10,0.0031377470975839346,1.0294153465569226e-08,0.2991364745635442,0.008930848417214433
3181,Hat Yai International Airport,Thailand,5,0.0015688735487919673,3.0676903851319364e-06,0.2726028568984689,0.00240014900908464
3071,Jessore Airport,Bangladesh,1,0.00031377470975839345,0.0,0.24402756508422666,0.0002672176168529479
3129,Biratnagar Airport,Nepal,1,0.00031377470975839345,0.0,0.2388518324214944,0.00019436458265593656
1634,Pico Airport,Portugal,3,0.0009413241292751803,0.0,0.2607806235168971,0.0015193869243160193
6146,Kurgan Airport,Russia,2,0.0006275494195167869,0.0,0.26286704058066646,0.00148699457371878
5429,Mendi Airport,Papua New Guinea,1,0.00031377470975839345,0.0,0.2287539477461958,5.11529987991871e-05
1175,Khartoum International Airport,Sudan,23,0.0072168183244430495,0.0009666611098730564,0.3010011333585191,0.010642949346409645
291,Gabès Matmata International Airport,Tunisia,3,0.0009413241292751803,0.0,0.24949115390637233,0.0008145326549609279
3042,Biju Patnaik Airport,India,6,0.0018826482585503606,2.4759043715954464e-07,0.26702974444909927,0.0017341834362754258
5844,Cabo Velas Airport,Costa Rica,2,0.0006275494195167869,0.0,0.24483367903510794,0.0004412360332185011
1461,Kasos Airport,Greece,2,0.0006275494195167869,3.139716806998614e-07,0.22034015486725664,7.784481599243338e-05
3122,Gautam Buddha Airport,Nepal,1,0.00031377470975839345,0.0,0.2388518324214944,0.00019436458265593656
1815,Del Bajío International Airport,Mexico,10,0.0031377470975839346,1.563587205680845e-05,0.2995300751879699,0.006843030021440437
355,Frankfurt-Hahn Airport,Germany,47,0.014747411358644493,0.0001375402730668538,0.2761937776237109,0.02617843741389369
1858,Playa De Oro International Airport,Mexico,4,0.0012550988390335738,4.840686637781503e-06,0.29222446359801946,0.0026632706801565527
7380,Dourados Airport,Brazil,3,0.0009413241292751803,6.479928007675884e-06,0.2650091468484949,0.0007494402238543753
6173,Lokpriya Gopinath Bordoloi International Airport,India,12,0.003765296517100721,0.00047089163216356843,0.27787950126427763,0.0026430561073785405
5543,Kashechewan Airport,Canada,2,0.0006275494195167869,0.0006279433613997228,0.15341291999614903,4.182912915024965e-09
7547,Yasouj Airport,Iran,1,0.00031377470975839345,0.0,0.20935426657032122,2.346736367702593e-05
1701,Atatürk International Airport,Turkey,233,0.07310950737370567,0.04495435210024663,0.3916195625460801,0.1291973381630216
7376,Araguaína Airport,Brazil,3,0.0009413241292751803,6.279433613997228e-07,0.2376230241574709,0.00012635445365304454
6240,Birdsville Airport,Australia,2,0.0006275494195167869,0.0,0.14396711388173647,1.331789547145153e-09
5432,Misima Island Airport,Papua New Guinea,2,0.0006275494195167869,3.139716806998614e-07,0.18624357176250583,1.4982687611874145e-06
7067,Alliance Municipal Airport,United States,2,0.0006275494195167869,0.0,0.26073795303935204,0.000711227257732175
2372,Gimhae International Airport,South Korea,36,0.011295889551302164,0.0001055853499661449,0.30080226521944314,0.011362795043886376
1932,Spring Point Airport,Bahamas,2,0.0006275494195167869,0.0,0.2423389856284693,0.00027577445358375075
2742,Antonio Narino Airport,Colombia,2,0.0006275494195167869,0.0,0.24972574831531108,0.00044354653495769464
2569,Bahia - Jorge Amado Airport,Brazil,7,0.0021964229683087543,1.415729346772879e-05,0.2656940391829929,0.0010719631288270152
2347,Sendai Airport,Japan,15,0.0047066206463759015,1.8919301405699318e-05,0.29057257476294673,0.004869022640084642
87,Kelowna International Airport,Canada,11,0.003451521807342328,0.00012734813106692907,0.2985200449606594,0.00437402813573929
5520,Inukjuak Airport,Canada,4,0.0012550988390335738,3.6045579966062014e-06,0.209258043335522,2.7932860195544975e-05
1475,Skiathos Island National Airport,Greece,1,0.00031377470975839345,0.0,0.25520499679692504,0.0012408663223818276
5688,Galcaio Airport,Somalia,4,0.0012550988390335738,3.646256016768264e-05,0.251439842209073,0.0004302835761071853
6220,Bario Airport,Malaysia,2,0.0006275494195167869,0.0,0.21596530460120622,2.7200550643625827e-05
421,Helsinki Vantaa Airport,Finland,89,0.027925949168497017,0.010086132777798913,0.3524272918279332,0.07691832273627233
688,Jönköping Airport,Sweden,2,0.0006275494195167869,0.0,0.2645691515855886,0.001383267093349488
2623,Senador Petrônio Portela Airport,Brazil,6,0.0018826482585503606,7.014948437312921e-06,0.2655612032330639,0.0010383958904196468
4160,Bol Airport,Croatia,1,0.00031377470975839345,0.0,0.23917448405253283,0.00047143556133001234
1242,San Sebastian Airport,Spain,2,0.0006275494195167869,0.0,0.2831881997511996,0.0035976284827102167
2885,Rafael Hernandez Airport,Puerto Rico,4,0.0012550988390335738,0.0,0.2888606906553068,0.004135137586819261
6780,Anadolu Airport,Turkey,1,0.00031377470975839345,0.0,0.2685598719137103,0.0017613748991490536
2922,Heydar Aliyev International Airport,Azerbaijan,39,0.012237213680577345,0.0003425239474737224,0.3271738014577559,0.03206392494742963
534,Glasgow International Airport,United Kingdom,63,0.019767806714778787,0.007926426947321947,0.33139232608921704,0.0502634607661765
3859,New Castle Airport,United States,6,0.0018826482585503606,9.967354942852742e-09,0.27679346882056627,0.0034014624020515896
7506,Xingyi Airport,China,5,0.0015688735487919673,8.93447222744931e-07,0.2778068340306834,0.0018850561647787711
1225,Ibiza Airport,Spain,59,0.018512707875745212,0.00022606650527307054,0.3122672937487752,0.05604483938232352
441,Lappeenranta Airport,Finland,3,0.0009413241292751803,0.0,0.23532452189322897,0.0014413107373168414
6165,Penza Airport,Russia,1,0.00031377470975839345,0.0,0.260120796604636,0.0010877607591868968
1957,Philip S. W. Goldson International Airport,Belize,15,0.0047066206463759015,0.0007457814685834867,0.30626561599077456,0.00843849345452919
2619,Prof. Eribelto Manoel Reino State Airport,Brazil,6,0.0018826482585503606,1.4235786387903755e-05,0.26558333333333334,0.0009085014806468109
5641,Luderitz Airport,Namibia,2,0.0006275494195167869,0.0,0.23039109376129546,5.504098927575353e-05
888,Bangui M'Poko International Airport,Central African Republic,4,0.0012550988390335738,0.0,0.29292279411764705,0.003445195223835551
2641,Chacalluta Airport,Chile,4,0.0012550988390335738,2.0890988143977194e-05,0.25235568928656266,0.0002637150528262084
1958,Aitutaki Airport,Cook Islands,2,0.0006275494195167869,0.0,0.22826242658644894,2.235739359014921e-05
2849,Alberto Carnevalli Airport,Venezuela,1,0.00031377470975839345,0.0,0.24684377662458368,0.0003121765336697026
5934,Lar Airport,Iran,6,0.0018826482585503606,8.635338908057518e-05,0.2928151414920985,0.0035169547847005446
3155,Paro Airport,Bhutan,5,0.0015688735487919673,5.651490252597506e-07,0.2457777435027377,0.0006536596003432361
6151,Nukus Airport,Uzbekistan,3,0.0009413241292751803,2.712503749951955e-07,0.27183555100648243,0.0021456769231287536
6353,Dayong Airport,China,12,0.003765296517100721,6.602899777998633e-07,0.28685868586858687,0.004633309433403812
5529,Sanikiluaq Airport,Canada,3,0.0009413241292751803,4.269330580570076e-05,0.23404567819637218,0.00011902273771231935
1490,Debrecen International Airport,Hungary,2,0.0006275494195167869,1.610111183076212e-08,0.24140281775488562,0.0015274818355955374
2042,Wellington International Airport,New Zealand,21,0.006589268904926262,0.0008438012158026505,0.2619380290950933,0.0008346072631643086
2963,Stavropol Shpakovskoye Airport,Russia,3,0.0009413241292751803,1.557886375227928e-07,0.27761324041811847,0.0033963206197015912
4047,Appleton International Airport,United States,7,0.0021964229683087543,1.1409490848248967e-05,0.2897536139649059,0.004824335932312938
4261,Flagstaff Pulliam Airport,United States,1,0.00031377470975839345,0.0,0.25110305704380714,0.0005445741907306665
164,Cranbrook/Canadian Rockies International Airport,Canada,3,0.0009413241292751803,0.0,0.2656940391829929,0.001042433281648341
3462,Phoenix Sky Harbor International Airport,United States,90,0.02823972387825541,0.003622097258717957,0.3352619398274774,0.03801201979801778
6944,Jining Qufu Airport,China,9,0.002823972387825541,4.015084641211882e-07,0.28706539362277067,0.0033370714230556986
4098,Redding Municipal Airport,United States,1,0.00031377470975839345,0.0,0.27165018752130926,0.0008474538273082442
5448,Upernavik Airport,Greenland,2,0.0006275494195167869,0.0006279433613997228,0.17732153786234908,4.49092300761258e-07
1881,Daniel Oduber Quiros International Airport,Costa Rica,15,0.0047066206463759015,0.0004313180873866917,0.31389737023539843,0.011708325519097318
879,Kasane Airport,Botswana,3,0.0009413241292751803,0.0,0.26213192959368314,0.0005066025454300754
5837,El Lencero Airport,Mexico,1,0.00031377470975839345,0.0,0.2612937607608428,0.0005770272106880148
647,Kristiansund Airport (Kvernberget),Norway,7,0.0021964229683087543,1.8101621087899442e-06,0.25557337610264635,0.002919860446637309
4038,Gulfport Biloxi International Airport,United States,4,0.0012550988390335738,0.0,0.2861632396516117,0.0038269807040522854
1127,Abu Simbel Airport,Egypt,1,0.00031377470975839345,0.0,0.21253751250416805,2.18881518341761e-05
7579,Provo Municipal Airport,United States,3,0.0009413241292751803,6.127314465045598e-06,0.28575271227472426,0.0013330064650597998
5781,Logroño-Agoncillo Airport,Spain,1,0.00031377470975839345,0.0,0.276529284164859,0.0017618211187308854
345,Düsseldorf Airport,Germany,147,0.046124882334483835,0.006697550657944548,0.36598530087276065,0.11515101886496387
1759,Casa De Campo International Airport,Dominican Republic,9,0.002823972387825541,1.2195733454465487e-05,0.3013996595422735,0.008725219479948006
5670,Dakhla Airport,Western Sahara,3,0.0009413241292751803,0.0,0.25807757713175156,0.002254176549277221
2999,Bhuj Airport,India,1,0.00031377470975839345,0.0,0.2558606294155427,0.0005576042419671317
610,Esbjerg Airport,Denmark,2,0.0006275494195167869,3.622750161921478e-08,0.24091012170232065,0.0009096952602547446
3410,Borg El Arab International Airport,Egypt,20,0.006275494195167869,5.860398888433897e-05,0.3007738769346923,0.011559964009698265
3609,Shreveport Regional Airport,United States,5,0.0015688735487919673,0.0,0.2916361639824305,0.004438184572918553
428,Ivalo Airport,Finland,2,0.0006275494195167869,0.0,0.2606313379129866,0.0011174530413816163
90,Fort McMurray Airport,Canada,7,0.0021964229683087543,0.002247335982380848,0.29462882499768883,0.0032125484706625376
5930,Bojnord Airport,Iran,1,0.00031377470975839345,0.0,0.20935426657032122,2.346736367702593e-05
5482,Attawapiskat Airport,Canada,2,0.0006275494195167869,0.0003139716806998614,0.13302445947074046,5.994946662129434e-11
7374,Santa Terezinha Airport,Brazil,1,0.00031377470975839345,0.0,0.13876431401576175,3.5862808106291376e-10
5738,Fayetteville Regional Grannis Field,United States,4,0.0012550988390335738,1.0294153465569226e-08,0.28206035932383394,0.00359507527566589
729,Vilhelmina Airport,Sweden,2,0.0006275494195167869,0.0003139716806998614,0.264547190171827,0.0013617263469004005
7214,Nikolai Airport,United States,1,0.00031377470975839345,0.0,0.18873623119744168,1.4450429741413388e-06
8781,Qianjiang Wulingshan Airport,China,6,0.0018826482585503606,0.0,0.2865234199406635,0.0028228368860674074
6741,Gorakhpur Airport,India,1,0.00031377470975839345,0.0,0.2648109680099709,0.0007231173622645981
2576,Lauro Carneiro de Loyola Airport,Brazil,4,0.0012550988390335738,1.415729346772879e-05,0.2651414309484193,0.000816912799863076
4388,Dubuque Regional Airport,United States,1,0.00031377470975839345,0.0,0.2801019511337669,0.0012884954650836495
933,Sambava Airport,Madagascar,3,0.0009413241292751803,0.0,0.23658228787766314,9.597002577742549e-05
1926,Owen Roberts International Airport,Cayman Islands,19,0.0059617194854094755,0.002704882358972543,0.3046845124282983,0.013883312799013186
838,Port Elizabeth Airport,South Africa,4,0.0012550988390335738,0.0,0.2621750575847318,0.0006461375689596768
6760,Kangra Airport,India,1,0.00031377470975839345,0.0,0.2648109680099709,0.0007231173622645981
5720,Alpena County Regional Airport,United States,2,0.0006275494195167869,0.0,0.2702221468543327,0.001492465612190141
632,Alta Airport,Norway,8,0.0025101976780671476,0.003173286653088331,0.25510285760025614,0.0013107875666626865
5499,Quaqtaq Airport,Canada,2,0.0006275494195167869,0.0004182379381021826,0.17299967430246443,1.9634095122071702e-07
5899,Sara Airport,Vanuatu,1,0.00031377470975839345,0.0,0.2012757357584944,2.262169968030348e-06
435,Kokkola-Pietarsaari Airport,Finland,2,0.0006275494195167869,0.0,0.2606313379129866,0.0011369520538830205
6204,Tambolaka Airport,Indonesia,2,0.0006275494195167869,0.0,0.23494286767416145,0.00014368427698745428
2902,Piarco International Airport,Trinidad and Tobago,21,0.006589268904926262,0.001385006863938528,0.30462626648824315,0.010535281925274196
3536,Salt Lake City International Airport,United States,92,0.028867273297772198,0.010223812519489728,0.33361247775567887,0.03210057057131311
5533,Webequie Airport,Canada,3,0.0009413241292751803,0.0001569858403499307,0.2212887099014026,2.2088945020667154e-05
1450,Chios Island National Airport,Greece,5,0.0015688735487919673,0.0,0.29073161831782524,0.005128939489928
6067,Alferez Fap David Figueroa Fernandini Airport,Peru,1,0.00031377470975839345,0.0,0.25299674525680715,0.00033003736122570916
3374,Shenzhen Bao'an International Airport,China,84,0.02635707561970505,0.0008062960962387883,0.29885596399099773,0.01481054276445234
3819,City of Colorado Springs Municipal Airport,United States,11,0.003451521807342328,4.02454608897095e-07,0.3055023006134969,0.009883121979193249
827,Margate Airport,South Africa,1,0.00031377470975839345,0.0,0.2620888157894737,0.0004798683810850733
2964,Platov International Airport,Russia,22,0.006903043614684656,3.497390062774554e-05,0.30483022477283594,0.016372538367480188
5890,Hiva Oa-Atuona Airport,French Polynesia,4,0.0012550988390335738,0.0003139716806998614,0.23054108796296297,3.699361833439891e-05
6212,Dumatumbun Airport,Indonesia,2,0.0006275494195167869,0.0,0.19624384236453202,5.0050675950466334e-06
8199,Nightmute Airport,United States,2,0.0006275494195167869,0.0,0.18913946587537092,1.4517023616734865e-06
2926,Ignatyevo Airport,Russia,5,0.0015688735487919673,6.224229802006044e-07,0.2623045267489712,0.0014370847636002962
977,Lichinga Airport,Mozambique,2,0.0006275494195167869,0.0,0.20962967835295665,2.1695232959155657e-05
5873,Lakeba Island Airport,Fiji,1,0.00031377470975839345,0.0,0.20685402739014733,6.989983664598472e-06
2898,F. D. Roosevelt Airport,Netherlands Antilles,1,0.00031377470975839345,0.0,0.24309687261632343,0.00028278194422720187
715,Gällivare Airport,Sweden,4,0.0012550988390335738,6.279433613997228e-07,0.2645911166459112,0.0014220940496243025
6303,Mount Gambier Airport,Australia,2,0.0006275494195167869,0.0,0.24927649589362535,0.0002690451563124936
3302,Sultan Azlan Shah Airport,Malaysia,1,0.00031377470975839345,0.0,0.2660489189414809,0.0007207148387325265
2708,Palonegro Airport,Colombia,3,0.0009413241292751803,0.0,0.2581193812262088,0.0009294459966733715
2439,General Urquiza Airport,Argentina,1,0.00031377470975839345,0.0,0.2130774888012302,2.4730941238910718e-05
1628,Horta Airport,Portugal,5,0.0015688735487919673,0.00035674643733821747,0.26084465542642005,0.001523654850152126
1948,Grand Bahama International Airport,Bahamas,10,0.0031377470975839346,1.7131231417633897e-06,0.2899645164225275,0.006389044244758296
6072,Juan Pablo Pérez Alfonso Airport,Venezuela,2,0.0006275494195167869,0.0,0.2472267473431076,0.0003266359212036087
3942,Chubu Centrair International Airport,Japan,43,0.013492312519610918,0.0011638983462915766,0.32967828695562224,0.015481804079174254
3578,Lovell Field,United States,8,0.0025101976780671476,1.276196318498416e-05,0.2931653021801122,0.0056394934958667025
7447,Enfidha - Hammamet International Airport,Tunisia,28,0.008785691873235017,6.633948975728555e-05,0.3083696178035801,0.0316196713093
3864,Albany International Airport,United States,19,0.0059617194854094755,0.0006280591552167675,0.2975445803379703,0.013433332777892002
1679,St Gallen Altenrhein Airport,Switzerland,2,0.0006275494195167869,1.2058963316734278e-07,0.2673882037083648,0.001695754927843852
1984,Arutua Airport,French Polynesia,2,0.0006275494195167869,0.0,0.23047439976858547,3.696235337909179e-05
5434,Tabubil Airport,Papua New Guinea,3,0.0009413241292751803,0.0,0.22878679109834887,5.274067266929226e-05
2948,Pulkovo Airport,Russia,112,0.03514276749294007,0.005709887320765446,0.34085561497326206,0.06562039384507547
2543,Bartolomeu Lisandro Airport,Brazil,3,0.0009413241292751803,0.0,0.2102381423576753,4.008030363073762e-05
1077,Ouarzazate Airport,Morocco,2,0.0006275494195167869,0.0,0.26084465542642005,0.0018648293533376087
3863,Will Rogers World Airport,United States,22,0.006903043614684656,2.3658463212167214e-05,0.3092373374733165,0.015096868301947721
2276,Taiwan Taoyuan International Airport,Taiwan,102,0.03200502039535613,0.010352810209571768,0.3619123325005678,0.03669435344037805
3566,William P Hobby Airport,United States,49,0.015374960778161278,0.0002362959806298844,0.3091173617846751,0.020452597266153515
2114,Shahid Ashrafi Esfahani Airport,Iran,3,0.0009413241292751803,4.883527297634659e-05,0.2825855648164568,0.0019976893450728127
6237,Aurukun Airport,Australia,3,0.0009413241292751803,0.0,0.22705899116557424,5.063655845240557e-05
2286,Tokachi-Obihiro Airport,Japan,1,0.00031377470975839345,0.0,0.2571613007342855,0.00032806533434800945
4043,The Eastern Iowa Airport,United States,11,0.003451521807342328,4.282629787722016e-05,0.2952566240503984,0.006496968120863259
2759,Jorge Wilsterman International Airport,Bolivia,7,0.0021964229683087543,0.0006098374683896302,0.26509732157710864,0.0007858932074903595
5510,Lansdowne House Airport,Canada,2,0.0006275494195167869,0.0,0.18124431301182894,6.283960515177501e-07
1550,Verona Villafranca Airport,Italy,23,0.0072168183244430495,1.1361343344147506e-05,0.31035154348037786,0.028023881503545456
5802,Balıkesir Körfez Airport,Turkey,1,0.00031377470975839345,0.0,0.24976489028213167,0.000940156741454279
3690,Nashville International Airport,United States,47,0.014747411358644493,0.0025655449575247968,0.31755679553607014,0.027618974940346434
2352,Hachijojima Airport,Japan,1,0.00031377470975839345,0.0,0.2571613007342855,0.00032806533434800945
3043,Netaji Subhash Chandra Bose International Airport,India,36,0.011295889551302164,0.004021303804394266,0.30556088207094917,0.008964139168297984
5414,Rennell/Tingoa Airport,Solomon Islands,1,0.00031377470975839345,0.0,0.20238775639804407,3.848656617219216e-06
3543,Lincoln Airport,United States,3,0.0009413241292751803,0.0,0.28251041574328517,0.0026816084982820318
1767,La Aurora Airport,Guatemala,21,0.006589268904926262,0.00029846772871640125,0.31746189859547763,0.013643811717146508
4263,Joslin Field Magic Valley Regional Airport,United States,1,0.00031377470975839345,0.0,0.25017662296883586,0.00045988676428812525
5653,Lodja Airport,Congo (Kinshasa),1,0.00031377470975839345,0.0,0.2343899389571229,0.00012657544388458312
7206,Quinhagak Airport,United States,3,0.0009413241292751803,0.0023139712867579778,0.189161918328585,1.4517023616734863e-06
4063,Grand Junction Regional Airport,United States,6,0.0018826482585503606,0.0,0.2881294638821083,0.004279233057975273
119,Comox Airport,Canada,4,0.0012550988390335738,8.08559526789811e-07,0.266271200601554,0.0012355326209181913
5894,Sola Airport,Vanuatu,3,0.0009413241292751803,0.0003139716806998614,0.20132659507264689,2.2640560997456153e-06
3602,Lihue Airport,United States,11,0.003451521807342328,3.0822043383056385e-07,0.29214410120084333,0.005727664635081519
7187,Wales Airport,United States,4,0.0012550988390335738,6.279433613997228e-07,0.18906092424512072,1.5339464459562943e-06
3620,Deadhorse Airport,United States,5,0.0015688735487919673,0.0023116989034787094,0.23289973691902952,0.00011202510857306177
3012,Khajuraho Airport,India,2,0.0006275494195167869,0.0,0.21094784220280646,3.141164021240811e-05
3420,Fort Yukon Airport,United States,4,0.0012550988390335738,0.0007850037832640249,0.21337707552222818,1.1178234358436603e-05
109,Fort Chipewyan Airport,Canada,2,0.0006275494195167869,0.0,0.22808273098117798,4.982998911804536e-05
5491,Fort Hope Airport,Canada,3,0.0009413241292751803,0.0004709575210497921,0.22130407610582598,2.1777109892470102e-05
1517,Alghero-Fertilia Airport,Italy,31,0.009727016002510197,0.00010053786450647598,0.2917696603497208,0.01939703674876219
6349,Ulanhot Airport,China,4,0.0012550988390335738,1.5516872453727838e-06,0.2806198820110945,0.0015811698582584943
3599,Bethel Airport,United States,22,0.006903043614684656,0.015839557319627304,0.23322356384924992,9.983756177014013e-05
187,Churchill Airport,Canada,4,0.0012550988390335738,0.00015011623214458927,0.23430377885605058,0.00010845133813388264
580,Amsterdam Airport Schiphol,Netherlands,248,0.07781612802008157,0.05411734792639531,0.405161454360539,0.16793442710303427
251,Sunyani Airport,Ghana,1,0.00031377470975839345,0.0,0.24532368562851203,0.000314309103570693
1418,Nantes Atlantique Airport,France,56,0.017571383746470035,0.00035892467613949275,0.3126962323390895,0.05411571248261029
1033,Bunia Airport,Congo (Kinshasa),3,0.0009413241292751803,1.2558867227994456e-06,0.15979743281187325,5.2723177413979904e-08
2983,Tashkent International Airport,Uzbekistan,57,0.017885158456228428,0.0014708303989956972,0.33664307594803,0.03325239757803809
6186,Mae Sot Airport,Thailand,1,0.00031377470975839345,0.0,0.22349228611500702,0.00010203528794772578
3752,Philadelphia International Airport,United States,123,0.03859428930028239,0.007813085305065163,0.3550974930362117,0.07020036829406687
350,Stuttgart Airport,Germany,81,0.02541575149042987,0.0004385932992951776,0.32673774861595245,0.0725462013008129
5547,Round Lake (Weagamow Lake) Airport,Canada,3,0.0009413241292751803,0.0,0.18161613859129244,3.553666239689017e-07
7062,Shenandoah Valley Regional Airport,United States,2,0.0006275494195167869,0.0,0.2744574578022735,0.0011199578196148642
2753,El Caraño Airport,Colombia,3,0.0009413241292751803,9.419150420995841e-07,0.24978446586723096,0.00044944961777224296
1097,Nouadhibou International Airport,Mauritania,3,0.0009413241292751803,1.1925501235364478e-06,0.24063726970703714,0.0010805929031771824
651,Molde Airport,Norway,6,0.0018826482585503606,4.086826287678922e-06,0.2731636238964601,0.00435446631028998
7094,Kasigluk Airport,United States,1,0.00031377470975839345,0.0,0.18912824164737999,1.4306014138436222e-06
338,Dresden Airport,Germany,18,0.005647944775651082,4.9798206737971e-06,0.3012856872754774,0.020560096067528684
3294,Sultan Iskandar Muda International Airport,Indonesia,3,0.0009413241292751803,0.0,0.2619810933004521,0.0008718534402568383
6771,Walaha Airport,Vanuatu,1,0.00031377470975839345,0.0,0.2012757357584944,2.262169968030348e-06
1147,Nairobi Wilson Airport,Kenya,11,0.003451521807342328,0.004467778847840217,0.23047439976858547,9.57563738163043e-05
3975,Ta'izz International Airport,Yemen,6,0.0018826482585503606,0.0,0.2710725525219018,0.002668982915401769
1214,Asturias Airport,Spain,10,0.0031377470975839346,1.2062528391704462e-06,0.2993893846876468,0.012569528657439127
1969,Faleolo International Airport,Samoa,5,0.0015688735487919673,0.0,0.2719747397166752,0.0009531687092010642
1262,Agen-La Garenne Airport,France,2,0.0006275494195167869,0.0,0.24780343674675376,0.0009669039691737966
2490,Almirante Marco Andres Zar Airport,Argentina,7,0.0021964229683087543,0.00016253345024438143,0.2504321860757504,0.00040404391589834255
6338,Wynyard Airport,Australia,3,0.0009413241292751803,0.0,0.24919852998670733,0.00021172441740989278
9386,Xinyuan Nalati Airport,China,1,0.00031377470975839345,0.0,0.2351335399144164,0.0002010856126012459
3710,Chico Municipal Airport,United States,1,0.00031377470975839345,0.0,0.27165018752130926,0.0008474538273082442
63,Gaspé (Michel-Pouliot) Airport,Canada,2,0.0006275494195167869,0.0,0.23817352963156715,0.00014354898176840913
2812,Alejandro Velasco Astete International Airport,Peru,5,0.0015688735487919673,7.535320336796673e-07,0.253358772557437,0.00037001785905216403
6960,Chefornak Airport,United States,2,0.0006275494195167869,0.0,0.18913946587537092,1.4517066424400543e-06
7116,Central Airport,United States,2,0.0006275494195167869,0.0,0.21329139338776604,1.1150629373858746e-05
538,Benbecula Airport,United Kingdom,2,0.0006275494195167869,0.0,0.24906220693966866,0.0007527764522945506
6370,Altai Airport,Mongolia,1,0.00031377470975839345,0.0,0.18817902692489372,1.3040576521862977e-06
4278,Barnstable Municipal Boardman Polando Field,United States,3,0.0009413241292751803,1.8923798257155915e-07,0.2644593809642353,0.0009893445182392907
2313,Nagasaki Airport,Japan,11,0.003451521807342328,0.0006259030556263932,0.28256051068357124,0.0029395042610062994
1066,Saïss Airport,Morocco,16,0.005020395356134295,3.762879865557011e-05,0.2741505376344086,0.010790252572225337
1031,Bangoka International Airport,Congo (Kinshasa),3,0.0009413241292751803,0.005241443237603487,0.2345797144118946,0.0001266277788159908
6256,Ceduna Airport,Australia,1,0.00031377470975839345,0.0,0.2342521131936788,6.907696373342428e-05
1871,Tocumen International Airport,Panama,72,0.022591779102604327,0.006928473849622326,0.34387138541217094,0.031542737737536415
